state,date,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,year_month
Arunachal Pradesh,2025-10-19,25.0,125.2,0.18,18.8,0,0,13275.0,48.5,5.5,109.3,4555.0,308049.0,5.72,6.2,10.1,70104.0,2025-10
Arunachal Pradesh,2025-10-20,23.4,157.5,1.94,49.4,0,0,14421.0,51.4,4.9,119.8,4860.0,315552.0,6.06,6.65,10.1,64539.0,2025-10
Arunachal Pradesh,2025-10-21,22.2,131.9,-1.51,25.1,0,0,12865.0,48.2,3.5,124.3,5687.0,313335.0,6.07,5.81,9.3,55491.0,2025-10
Arunachal Pradesh,2025-10-22,24.3,97.2,-0.07,-7.8,0,0,14480.0,55.6,4.6,114.4,4616.0,311287.0,6.14,6.78,12.2,56978.0,2025-10
Arunachal Pradesh,2025-10-23,24.3,112.9,1.1,7.1,0,0,15280.0,51.6,5.1,89.5,4913.0,315142.0,6.4,6.43,12.4,68601.0,2025-10
Arunachal Pradesh,2025-10-24,24.1,124.1,-0.02,17.8,0,0,12758.0,46.3,3.1,118.3,5675.0,314295.0,6.05,4.95,12.2,71785.0,2025-10
Arunachal Pradesh,2025-10-25,24.5,135.8,-0.91,28.8,0,0,15342.0,60.0,2.8,85.9,5256.0,307562.0,5.84,5.68,9.1,65756.0,2025-10
Arunachal Pradesh,2025-10-26,24.1,139.7,3.25,32.5,0,0,14570.0,43.6,5.4,84.6,4717.0,313939.0,6.53,6.73,8.7,72646.0,2025-10
Arunachal Pradesh,2025-10-27,23.9,98.5,2.28,-6.5,0,0,14446.0,42.0,2.9,113.2,4962.0,305148.0,6.46,4.51,12.7,72784.0,2025-10
Arunachal Pradesh,2025-10-28,24.3,100.5,-1.74,-4.6,0,0,16161.0,56.7,4.2,82.7,5451.0,313640.0,5.72,4.56,12.1,68853.0,2025-10
Arunachal Pradesh,2025-10-29,25.3,122.5,-1.84,16.3,0,0,15249.0,53.8,5.1,107.6,4967.0,311812.0,6.31,5.59,10.6,49032.0,2025-10
Arunachal Pradesh,2025-10-30,20.1,103.1,-1.0,-2.2,0,0,16377.0,44.2,4.3,114.4,5125.0,304903.0,5.75,4.92,8.7,63324.0,2025-10
Arunachal Pradesh,2025-10-31,24.4,136.3,1.02,29.3,0,0,14838.0,40.2,3.9,128.4,4352.0,304132.0,6.45,6.14,11.4,72625.0,2025-10
Arunachal Pradesh,2025-11-01,26.7,128.5,0.82,22.0,0,0,15185.0,45.2,4.5,139.1,4007.0,310888.0,6.39,4.78,9.6,50658.0,2025-11
Arunachal Pradesh,2025-11-02,21.4,110.7,3.11,5.0,0,0,14807.0,56.0,5.5,118.5,4216.0,304945.0,6.3,5.63,10.8,67732.0,2025-11
Arunachal Pradesh,2025-11-03,22.9,140.7,-0.57,33.5,0,0,16313.0,50.3,4.1,131.8,4634.0,313363.0,6.13,5.26,12.6,45711.0,2025-11
Arunachal Pradesh,2025-11-04,22.5,147.0,3.52,39.5,0,0,14911.0,58.1,2.9,121.1,5543.0,313664.0,5.78,6.74,9.8,61633.0,2025-11
Arunachal Pradesh,2025-11-05,23.3,131.7,-1.16,25.0,0,0,12542.0,55.4,3.5,116.8,5836.0,315648.0,5.83,6.03,12.4,66224.0,2025-11
Arunachal Pradesh,2025-11-06,23.9,105.2,1.68,-0.2,0,0,13362.0,54.9,3.1,119.9,4694.0,306345.0,6.41,6.0,12.4,48775.0,2025-11
Arunachal Pradesh,2025-11-07,21.9,102.0,0.73,-3.2,0,0,12663.0,51.8,3.9,113.3,5439.0,311330.0,5.64,6.03,10.2,63815.0,2025-11
Arunachal Pradesh,2025-11-08,21.3,114.2,-0.81,8.3,0,0,15166.0,45.2,5.4,85.0,4130.0,305160.0,5.7,4.79,8.4,45958.0,2025-11
Arunachal Pradesh,2025-11-09,19.7,117.2,2.6,11.2,0,0,12821.0,46.6,3.9,101.6,4289.0,313710.0,5.92,5.16,12.1,74889.0,2025-11
Arunachal Pradesh,2025-11-10,21.1,129.7,3.77,23.1,0,0,13579.0,46.8,2.5,109.0,5518.0,304587.0,5.75,5.51,11.4,51574.0,2025-11
Arunachal Pradesh,2025-11-11,24.8,155.9,3.31,47.9,0,0,15869.0,50.5,5.1,125.9,5220.0,315322.0,6.26,5.47,9.5,61133.0,2025-11
Arunachal Pradesh,2025-11-12,21.3,138.6,-1.17,31.5,0,0,13827.0,45.4,3.1,101.3,4746.0,309574.0,6.17,5.92,9.7,62305.0,2025-11
Arunachal Pradesh,2025-11-13,20.6,132.8,3.52,26.0,0,0,15288.0,56.2,4.1,96.7,5002.0,306492.0,6.53,5.98,8.9,46131.0,2025-11
Arunachal Pradesh,2025-11-14,22.7,92.3,2.85,-12.5,0,0,13309.0,50.8,3.8,114.4,4357.0,309249.0,5.85,5.39,10.1,69717.0,2025-11
Arunachal Pradesh,2025-11-15,22.8,119.8,0.68,13.6,0,0,13407.0,43.2,2.8,134.7,4436.0,314707.0,5.92,5.6,8.2,68829.0,2025-11
Arunachal Pradesh,2025-11-16,25.6,164.3,-0.63,55.9,0,0,14229.0,56.9,4.2,127.4,4082.0,309348.0,6.18,6.81,13.0,49796.0,2025-11
Arunachal Pradesh,2025-11-17,21.1,137.8,-0.44,30.8,0,0,16408.0,47.9,3.4,96.9,4208.0,306385.0,5.69,5.97,9.7,67593.0,2025-11
Arunachal Pradesh,2025-11-18,22.3,109.1,2.2,3.5,0,0,12828.0,51.2,2.8,89.0,4142.0,315772.0,6.01,6.11,9.5,47867.0,2025-11
Arunachal Pradesh,2025-11-19,23.6,119.0,0.03,12.9,0,0,14398.0,54.2,2.5,135.4,5978.0,304985.0,5.86,6.23,8.1,56169.0,2025-11
Arunachal Pradesh,2025-11-20,24.3,136.2,0.97,29.2,0,0,12577.0,59.8,4.4,99.2,4678.0,306396.0,5.98,5.31,9.5,53543.0,2025-11
Arunachal Pradesh,2025-11-21,20.4,152.5,-0.64,44.7,0,0,14114.0,40.3,4.7,86.4,5752.0,304965.0,6.44,4.59,10.8,52431.0,2025-11
Arunachal Pradesh,2025-11-22,21.2,103.6,3.04,-1.7,0,0,13389.0,50.1,4.7,94.3,5553.0,303689.0,6.27,6.58,11.6,65526.0,2025-11
Arunachal Pradesh,2025-11-23,19.6,148.6,0.21,41.0,0,0,15758.0,49.5,3.2,80.7,5914.0,315014.0,5.95,5.45,9.5,67762.0,2025-11
Arunachal Pradesh,2025-11-24,22.4,130.6,3.79,23.9,0,0,13417.0,50.9,5.5,130.8,5929.0,309781.0,6.54,5.76,12.2,51585.0,2025-11
Arunachal Pradesh,2025-11-25,21.1,94.4,3.18,-10.4,0,0,15946.0,46.3,5.2,80.4,4014.0,309223.0,6.46,4.82,9.7,58506.0,2025-11
Arunachal Pradesh,2025-11-26,20.9,128.5,2.87,21.9,0,0,13723.0,52.8,3.5,126.2,4210.0,309120.0,6.51,6.42,9.7,47924.0,2025-11
Arunachal Pradesh,2025-11-27,21.2,136.2,0.88,29.3,0,0,15586.0,56.9,3.1,97.2,4733.0,312502.0,6.07,6.93,11.3,56272.0,2025-11
Arunachal Pradesh,2025-11-28,22.8,107.9,-1.07,2.4,0,0,15734.0,48.1,5.4,106.9,4711.0,314290.0,6.24,6.91,8.2,72291.0,2025-11
Arunachal Pradesh,2025-11-29,20.1,159.6,-0.67,51.5,0,0,12701.0,48.6,5.0,96.2,4867.0,303901.0,5.67,5.35,11.8,67958.0,2025-11
Arunachal Pradesh,2025-11-30,24.1,143.6,3.53,36.2,0,0,13540.0,50.2,5.3,114.8,4064.0,304675.0,6.21,6.71,10.9,53410.0,2025-11
Arunachal Pradesh,2025-12-01,19.0,28.6,-1.67,-72.9,0,8,16533.0,42.9,7.8,139.1,4042.0,311829.0,6.42,5.0,12.1,70649.0,2025-12
Arunachal Pradesh,2025-12-02,22.1,33.9,2.42,-67.8,0,8,14846.0,59.4,9.0,81.9,4895.0,314357.0,6.44,6.45,12.5,56465.0,2025-12
Arunachal Pradesh,2025-12-03,23.3,38.9,3.07,-63.1,0,5,13155.0,57.2,6.8,119.0,4697.0,312792.0,6.58,5.97,10.7,55872.0,2025-12
Arunachal Pradesh,2025-12-04,21.3,24.5,-0.56,-76.7,0,5,14067.0,52.4,7.7,96.4,5385.0,315506.0,5.69,5.2,8.3,69127.0,2025-12
Arunachal Pradesh,2025-12-05,20.0,22.9,3.25,-78.3,0,10,13967.0,40.8,10.0,116.3,4556.0,315831.0,5.63,5.51,11.3,48177.0,2025-12
Arunachal Pradesh,2025-12-06,22.1,31.3,-1.44,-70.3,0,6,15777.0,41.9,6.9,96.9,5405.0,315650.0,6.46,5.4,12.8,55508.0,2025-12
Arunachal Pradesh,2025-12-07,22.9,32.5,1.79,-69.2,0,8,12561.0,51.1,6.8,99.0,5235.0,308871.0,6.34,6.35,10.1,54990.0,2025-12
Arunachal Pradesh,2025-12-08,18.8,27.3,3.75,-74.1,0,9,15562.0,54.7,9.6,119.1,5549.0,308477.0,6.11,5.16,8.2,67870.0,2025-12
Arunachal Pradesh,2025-12-09,20.1,33.6,1.1,-68.1,0,5,15124.0,51.6,7.6,138.8,5012.0,313992.0,6.26,4.83,10.9,46862.0,2025-12
Arunachal Pradesh,2025-12-10,17.6,24.0,2.9,-77.3,0,9,14713.0,56.8,8.6,118.5,5039.0,306488.0,5.75,4.66,9.7,70452.0,2025-12
Arunachal Pradesh,2025-12-11,23.3,25.2,-0.36,-76.0,0,8,14004.0,42.1,8.9,92.2,5046.0,307163.0,6.51,6.09,11.3,65444.0,2025-12
Arunachal Pradesh,2025-12-12,19.0,39.4,0.46,-62.6,0,9,16104.0,45.0,9.4,88.2,4071.0,304213.0,5.94,5.11,8.2,60871.0,2025-12
Arunachal Pradesh,2025-12-13,21.3,35.3,3.86,-66.5,0,9,14801.0,59.2,9.6,121.5,5337.0,309402.0,6.17,6.99,9.5,46184.0,2025-12
Arunachal Pradesh,2025-12-14,20.1,28.9,1.97,-72.6,0,10,14406.0,51.5,8.5,80.8,5121.0,310730.0,5.62,4.89,12.6,60460.0,2025-12
Arunachal Pradesh,2025-12-15,23.1,28.4,1.19,-73.0,0,7,14553.0,52.8,8.1,107.5,5530.0,304772.0,5.81,5.73,8.1,61569.0,2025-12
Arunachal Pradesh,2025-12-16,23.6,23.8,3.39,-77.5,0,7,13897.0,46.7,7.0,81.1,5524.0,311341.0,5.66,6.79,11.6,62625.0,2025-12
Arunachal Pradesh,2025-12-17,20.3,26.6,1.91,-74.7,0,5,15430.0,47.5,5.4,128.9,5968.0,307476.0,5.73,5.52,8.7,61845.0,2025-12
Arunachal Pradesh,2025-12-18,22.3,40.2,-0.98,-61.9,0,8,13035.0,55.7,8.0,121.4,4662.0,314311.0,6.41,5.23,8.8,52680.0,2025-12
Arunachal Pradesh,2025-12-19,19.9,35.8,-1.3,-66.0,0,8,15079.0,45.4,7.0,88.4,5656.0,309909.0,5.77,6.05,8.3,50258.0,2025-12
Arunachal Pradesh,2025-12-20,22.5,34.5,0.97,-67.3,0,8,16138.0,56.3,8.9,114.6,4218.0,307443.0,5.84,6.35,10.2,50950.0,2025-12
Arunachal Pradesh,2025-12-21,22.8,29.1,0.94,-72.4,0,9,13741.0,56.9,9.2,125.8,4371.0,305866.0,6.25,4.87,12.1,71893.0,2025-12
Arunachal Pradesh,2025-12-22,21.3,37.9,1.39,-64.0,0,5,13416.0,41.0,6.6,80.6,5453.0,309151.0,6.51,5.98,8.2,72102.0,2025-12
Arunachal Pradesh,2025-12-23,19.6,39.9,-0.24,-62.1,0,7,12759.0,55.5,7.7,113.1,4569.0,311352.0,6.33,5.31,11.2,73798.0,2025-12
Arunachal Pradesh,2025-12-24,22.1,24.9,2.08,-76.3,0,7,14729.0,59.7,6.1,80.2,4884.0,311934.0,5.97,5.52,9.4,45378.0,2025-12
Arunachal Pradesh,2025-12-25,20.5,39.4,3.01,-62.6,0,6,13302.0,48.4,7.1,102.2,5459.0,314416.0,5.84,6.34,8.3,46245.0,2025-12
Arunachal Pradesh,2025-12-26,23.9,37.6,-1.33,-64.3,0,8,13519.0,49.5,7.7,118.0,4297.0,308390.0,6.04,5.01,8.8,49765.0,2025-12
Arunachal Pradesh,2025-12-27,24.3,33.7,3.15,-68.0,0,8,15513.0,59.9,7.2,83.8,5183.0,315033.0,6.52,6.88,12.9,62893.0,2025-12
Arunachal Pradesh,2025-12-28,21.1,24.0,-0.23,-77.3,0,7,15164.0,46.2,8.5,95.6,4397.0,304887.0,5.61,5.82,12.8,48709.0,2025-12
Arunachal Pradesh,2025-12-29,22.3,38.8,-0.47,-63.2,0,10,15839.0,46.6,9.9,127.1,4900.0,308110.0,6.26,6.55,12.1,60225.0,2025-12
Arunachal Pradesh,2025-12-30,20.2,24.4,-0.16,-76.8,0,9,13649.0,46.3,9.8,95.2,4111.0,310959.0,6.42,6.7,9.0,73751.0,2025-12
Arunachal Pradesh,2025-12-31,21.9,30.0,0.41,-71.5,0,5,16299.0,50.4,6.4,124.2,5082.0,308306.0,5.62,5.65,12.7,71979.0,2025-12
Assam,2024-01-01,20.4,300.3,-3.64,28.7,0,0,9405.0,54.8,8.2,113.6,5014.0,300000.0,6.29,5.78,11.2,60000000.0,2024-01
Assam,2024-01-31,22.1,563.8,-1.85,141.6,0,0,12071.0,52.4,7.8,101.9,4769.0,301460.0,5.83,6.47,7.0,60292053.0,2024-01
Assam,2024-03-01,22.6,276.2,-1.35,18.4,0,0,10957.0,56.1,4.1,90.4,5628.0,302928.0,5.99,6.61,9.5,60585528.0,2024-03
Assam,2024-03-31,28.6,0.0,4.56,-100.0,0,10,9853.0,52.8,4.4,128.9,5098.0,304402.0,5.82,6.76,10.7,60880431.0,2024-03
Assam,2024-04-30,26.7,0.0,2.65,-100.0,0,10,6032.0,56.3,20.5,117.8,5041.0,305884.0,5.78,6.18,12.5,61176769.0,2024-04
Assam,2024-05-30,29.7,301.6,5.66,29.3,0,0,18196.0,62.0,3.4,146.0,4819.0,307373.0,6.69,5.91,10.4,61474550.0,2024-05
Assam,2024-06-29,27.4,602.0,3.37,158.0,0,0,13663.0,62.9,9.4,89.5,4790.0,308869.0,5.75,5.88,9.6,61773781.0,2024-06
Assam,2024-07-29,24.3,408.7,0.29,75.2,0,0,14155.0,50.4,1.0,79.9,4616.0,310372.0,5.88,5.06,7.6,62074468.0,2024-07
Assam,2024-08-28,25.6,328.3,1.63,40.7,0,0,14896.0,62.8,5.7,80.0,5492.0,311883.0,5.54,4.68,8.9,62376618.0,2024-08
Assam,2024-09-27,21.4,0.0,-2.64,-100.0,0,10,14358.0,58.4,24.9,77.5,5191.0,313401.0,5.64,5.0,12.0,62680240.0,2024-09
Assam,2024-10-27,20.4,0.0,-3.61,-100.0,0,10,12399.0,56.4,26.5,149.1,4681.0,314927.0,5.71,5.01,10.0,62985339.0,2024-10
Assam,2024-11-26,19.7,341.0,-4.28,46.1,0,0,10726.0,52.2,3.1,87.3,5595.0,316460.0,6.24,5.32,10.5,63291923.0,2024-11
Assam,2025-01-01,19.6,81.9,3.34,-68.5,0,8,3648.0,56.8,7.0,118.7,4012.0,306212.0,5.91,6.34,8.7,73591.0,2025-01
Assam,2025-01-02,20.5,101.1,2.07,-61.1,0,7,3040.0,48.4,7.7,81.6,4600.0,315624.0,5.77,6.43,10.0,53319.0,2025-01
Assam,2025-01-03,19.7,98.8,0.42,-62.0,0,5,3907.0,43.0,6.0,101.9,4473.0,305550.0,6.22,5.24,11.7,63443.0,2025-01
Assam,2025-01-04,19.2,82.5,0.39,-68.3,0,5,3415.0,57.1,5.9,94.3,5844.0,306019.0,6.28,5.15,9.9,59159.0,2025-01
Assam,2025-01-05,19.2,66.8,-1.88,-74.3,0,10,2977.0,46.2,8.0,81.5,4898.0,307898.0,5.7,6.53,9.6,48830.0,2025-01
Assam,2025-01-06,18.1,57.9,1.7,-77.7,0,6,3024.0,48.5,5.8,96.0,4114.0,304826.0,5.47,6.53,8.2,51594.0,2025-01
Assam,2025-01-07,18.3,76.9,3.61,-70.4,0,10,3619.0,47.8,10.4,138.6,4648.0,308575.0,6.23,5.09,9.2,48946.0,2025-01
Assam,2025-01-08,19.6,65.8,3.84,-74.7,0,5,3366.0,45.3,7.7,137.9,4781.0,315218.0,6.14,5.66,11.1,67010.0,2025-01
Assam,2025-01-09,17.6,54.7,2.15,-79.0,0,6,4055.0,54.0,6.0,138.2,4407.0,311171.0,5.69,7.0,11.2,46122.0,2025-01
Assam,2025-01-10,20.6,92.8,1.57,-64.3,0,9,3654.0,59.9,8.2,96.6,5885.0,303840.0,5.74,5.2,12.8,73042.0,2025-01
Assam,2025-01-11,19.1,76.7,3.39,-70.5,0,8,4008.0,47.3,8.8,137.6,5023.0,308858.0,6.01,4.72,11.5,46762.0,2025-01
Assam,2025-01-12,21.0,94.1,-1.01,-63.8,0,5,3042.0,56.1,5.2,99.8,5547.0,315770.0,6.15,6.17,8.3,62577.0,2025-01
Assam,2025-01-13,23.8,55.2,3.7,-78.8,0,5,4312.0,59.4,6.4,121.7,4052.0,312393.0,5.63,5.02,9.4,73045.0,2025-01
Assam,2025-01-14,18.2,60.7,-0.86,-76.7,0,5,2978.0,55.9,7.1,129.6,6000.0,311059.0,6.08,5.75,12.4,74084.0,2025-01
Assam,2025-01-15,21.4,92.0,3.54,-64.6,0,7,3465.0,51.4,8.4,110.0,5975.0,314551.0,5.88,5.95,10.9,46922.0,2025-01
Assam,2025-01-16,18.3,78.6,-0.48,-69.8,0,5,4378.0,41.0,5.6,91.0,4143.0,315331.0,5.44,6.62,10.1,67865.0,2025-01
Assam,2025-01-17,20.8,92.4,1.95,-64.5,0,9,3364.0,46.1,8.4,101.3,4512.0,306944.0,6.0,6.56,10.2,52278.0,2025-01
Assam,2025-01-18,21.6,84.2,1.89,-67.6,0,6,3202.0,55.3,6.4,133.5,4176.0,312026.0,5.73,5.65,11.3,69243.0,2025-01
Assam,2025-01-19,20.4,100.6,1.95,-61.3,0,10,3532.0,54.0,9.5,135.0,4089.0,306589.0,5.97,5.73,11.3,68584.0,2025-01
Assam,2025-01-20,21.6,79.8,-0.13,-69.3,0,7,4083.0,51.3,7.7,130.1,4150.0,305607.0,6.4,6.17,8.0,49329.0,2025-01
Assam,2025-01-21,18.2,69.0,0.46,-73.5,0,6,3150.0,54.0,7.5,92.3,4261.0,304541.0,6.43,5.25,9.9,49222.0,2025-01
Assam,2025-01-22,20.4,72.7,-0.18,-72.1,0,7,3135.0,46.6,6.2,135.0,4514.0,307157.0,6.27,5.66,11.5,51141.0,2025-01
Assam,2025-01-23,22.3,86.3,0.4,-66.8,0,10,3246.0,59.2,8.5,129.2,4977.0,306159.0,6.23,4.8,10.1,55508.0,2025-01
Assam,2025-01-24,20.0,74.2,-1.21,-71.5,0,7,3534.0,52.7,7.5,115.1,5475.0,304005.0,5.58,6.24,11.4,50152.0,2025-01
Assam,2025-01-25,22.0,96.4,-1.21,-63.0,0,8,2964.0,56.9,7.5,135.8,5651.0,313024.0,5.8,5.63,12.7,48942.0,2025-01
Assam,2025-01-26,19.2,70.1,3.63,-73.0,0,10,3897.0,54.0,7.6,133.2,4085.0,312899.0,5.74,5.65,10.2,68534.0,2025-01
Assam,2025-01-27,19.9,55.7,0.45,-78.6,0,7,3971.0,52.1,9.0,87.4,4534.0,311919.0,5.74,4.95,11.6,67314.0,2025-01
Assam,2025-01-28,20.3,94.2,-1.01,-63.8,0,6,2947.0,43.8,7.1,96.7,5091.0,305705.0,6.2,6.44,10.5,65225.0,2025-01
Assam,2025-01-29,22.0,97.2,3.47,-62.6,0,9,3173.0,52.5,8.1,132.0,5342.0,313541.0,5.53,4.83,12.4,54128.0,2025-01
Assam,2025-01-30,20.6,64.7,2.42,-75.1,0,10,3657.0,42.9,8.8,98.5,4584.0,303616.0,5.82,5.13,9.7,58237.0,2025-01
Assam,2025-01-31,19.6,68.2,3.94,-73.8,0,7,3576.0,51.2,7.7,118.6,4904.0,308732.0,5.91,5.03,10.6,73907.0,2025-01
Assam,2025-02-01,20.0,74.8,1.55,-71.3,0,8,3152.0,44.9,9.2,132.5,4741.0,307932.0,6.37,5.6,8.9,52665.0,2025-02
Assam,2025-02-02,19.9,93.7,-0.64,-64.0,0,6,3994.0,41.2,6.5,99.5,5037.0,310138.0,5.61,6.01,9.8,74114.0,2025-02
Assam,2025-02-03,20.1,75.2,-1.06,-71.1,0,5,3999.0,58.7,7.7,94.7,4892.0,314330.0,6.28,5.28,12.9,57251.0,2025-02
Assam,2025-02-04,20.1,57.3,-0.78,-78.0,0,7,3986.0,49.8,7.7,83.7,4204.0,306506.0,5.93,5.09,10.7,56482.0,2025-02
Assam,2025-02-05,19.9,94.6,1.57,-63.6,0,10,4242.0,54.1,7.8,107.7,5915.0,309880.0,5.81,6.37,11.1,54929.0,2025-02
Assam,2025-02-06,21.6,91.2,2.04,-65.0,0,8,3192.0,42.1,8.4,87.7,5357.0,305151.0,6.07,6.21,8.5,50364.0,2025-02
Assam,2025-02-07,20.9,67.7,-0.15,-74.0,0,8,3039.0,52.9,7.9,106.2,5418.0,306244.0,6.26,6.88,12.5,51576.0,2025-02
Assam,2025-02-08,19.7,86.5,1.47,-66.7,0,5,4318.0,50.0,6.0,139.0,4426.0,312888.0,5.46,6.18,10.7,59199.0,2025-02
Assam,2025-02-09,23.5,94.0,-0.72,-63.9,0,5,3649.0,53.9,5.2,118.2,4752.0,310768.0,5.65,5.58,11.8,67061.0,2025-02
Assam,2025-02-10,22.0,98.4,2.85,-62.2,0,6,3352.0,59.3,6.6,99.1,4852.0,303658.0,6.34,6.19,10.9,74752.0,2025-02
Assam,2025-02-11,24.2,95.1,2.09,-63.4,0,9,4065.0,46.8,9.3,127.9,4537.0,306591.0,5.95,5.62,12.2,47868.0,2025-02
Assam,2025-02-12,22.4,90.8,-0.77,-65.1,0,8,4360.0,50.1,7.0,121.1,5921.0,305089.0,5.94,5.31,10.9,70696.0,2025-02
Assam,2025-02-13,23.1,96.6,2.33,-62.9,0,6,3168.0,51.7,5.8,80.9,5397.0,307744.0,5.9,6.03,11.0,59748.0,2025-02
Assam,2025-02-14,21.2,77.3,2.91,-70.3,0,6,4107.0,57.5,6.1,100.2,4631.0,305902.0,5.74,4.89,12.2,63652.0,2025-02
Assam,2025-02-15,23.4,65.5,1.61,-74.8,0,10,4070.0,46.5,8.0,99.4,5572.0,310295.0,5.86,6.56,9.7,58250.0,2025-02
Assam,2025-02-16,19.4,101.0,1.62,-61.2,0,8,3081.0,59.9,8.2,91.4,5014.0,315774.0,5.7,5.26,12.1,50410.0,2025-02
Assam,2025-02-17,22.4,55.4,2.52,-78.7,0,9,3330.0,60.0,8.7,99.7,4946.0,310771.0,6.01,4.97,12.4,59622.0,2025-02
Assam,2025-02-18,20.5,83.6,2.89,-67.8,0,6,3489.0,42.4,6.1,132.3,5609.0,303783.0,5.76,6.37,8.8,69327.0,2025-02
Assam,2025-02-19,19.5,70.0,2.83,-73.1,0,6,3026.0,40.4,6.9,137.1,5402.0,312957.0,5.55,5.9,9.9,48756.0,2025-02
Assam,2025-02-20,22.6,94.6,-1.27,-63.6,0,8,4039.0,44.5,8.0,115.4,5021.0,315827.0,6.4,5.62,11.7,58343.0,2025-02
Assam,2025-02-21,23.3,58.6,2.98,-77.5,0,10,3268.0,42.1,10.2,87.2,4710.0,309231.0,6.07,6.37,12.9,48152.0,2025-02
Assam,2025-02-22,22.8,90.6,1.7,-65.2,0,8,4181.0,52.4,7.1,119.3,4404.0,313147.0,6.17,6.29,10.7,62280.0,2025-02
Assam,2025-02-23,22.6,69.0,0.74,-73.5,0,6,4313.0,41.2,7.2,114.3,5952.0,304510.0,6.04,6.24,11.1,66570.0,2025-02
Assam,2025-02-24,19.0,55.6,1.64,-78.6,0,6,3287.0,57.1,7.0,104.0,5505.0,310470.0,5.45,5.67,10.8,68088.0,2025-02
Assam,2025-02-25,22.7,68.3,3.14,-73.8,0,6,3007.0,45.6,8.1,82.5,4267.0,312434.0,5.79,5.13,12.4,65428.0,2025-02
Assam,2025-02-26,23.0,60.4,1.69,-76.8,0,7,3096.0,53.9,8.4,138.4,5120.0,313883.0,6.42,6.68,9.2,71656.0,2025-02
Assam,2025-02-27,22.6,93.1,0.24,-64.2,0,8,3351.0,42.6,7.7,120.6,5675.0,307245.0,6.16,4.69,11.9,62563.0,2025-02
Assam,2025-02-28,23.3,77.8,1.16,-70.1,0,6,3625.0,59.5,5.9,120.1,4840.0,310980.0,6.37,5.27,9.7,55318.0,2025-02
Assam,2025-03-01,24.0,90.9,1.19,-65.1,0,8,8989.0,46.2,9.4,124.6,5651.0,305537.0,5.79,5.74,10.8,61959.0,2025-03
Assam,2025-03-02,23.9,58.2,-0.58,-77.6,0,7,10477.0,48.6,8.2,91.1,5216.0,304468.0,5.72,5.31,10.7,45431.0,2025-03
Assam,2025-03-03,24.1,88.0,0.47,-66.2,0,10,9996.0,56.7,7.9,119.4,5169.0,311504.0,6.38,4.79,10.4,59983.0,2025-03
Assam,2025-03-04,22.5,62.3,1.29,-76.0,0,7,10602.0,51.0,8.1,123.5,4649.0,315717.0,5.89,4.98,9.6,74825.0,2025-03
Assam,2025-03-05,25.9,63.9,2.03,-75.4,0,10,10892.0,54.3,8.0,132.1,5988.0,304538.0,5.75,6.21,9.7,47214.0,2025-03
Assam,2025-03-06,21.3,96.2,-1.33,-63.0,0,7,10104.0,47.5,8.4,123.4,4411.0,308812.0,5.54,5.77,11.3,46461.0,2025-03
Assam,2025-03-07,21.9,62.9,1.85,-75.8,0,6,10928.0,53.9,6.8,94.8,4500.0,308756.0,5.46,5.56,8.5,66239.0,2025-03
Assam,2025-03-08,23.9,97.1,0.72,-62.7,0,9,10040.0,58.2,10.0,124.1,4410.0,314412.0,5.82,5.13,10.4,48245.0,2025-03
Assam,2025-03-09,23.8,99.8,0.7,-61.6,0,6,10732.0,59.9,7.9,80.2,5447.0,303549.0,6.22,5.06,11.8,73621.0,2025-03
Assam,2025-03-10,20.9,88.2,-1.62,-66.1,0,5,9059.0,59.5,7.9,123.7,6000.0,307991.0,5.97,4.87,10.0,67900.0,2025-03
Assam,2025-03-11,22.8,85.5,2.11,-67.2,0,8,10031.0,55.2,7.8,93.2,5452.0,304040.0,6.38,4.8,10.3,62321.0,2025-03
Assam,2025-03-12,24.2,93.6,1.8,-64.0,0,5,11639.0,47.7,5.9,100.6,5831.0,311978.0,6.11,6.39,11.4,51676.0,2025-03
Assam,2025-03-13,22.5,59.5,0.1,-77.1,0,6,9710.0,53.3,7.5,85.7,4022.0,307505.0,5.6,6.18,8.5,62593.0,2025-03
Assam,2025-03-14,23.2,69.1,-1.39,-73.5,0,7,9551.0,46.1,8.0,133.8,5354.0,305511.0,6.29,6.17,8.9,58504.0,2025-03
Assam,2025-03-15,23.6,88.1,-0.33,-66.1,0,6,11288.0,54.2,7.9,119.7,4674.0,303630.0,5.94,4.55,9.2,47537.0,2025-03
Assam,2025-03-16,25.9,96.2,-0.35,-63.0,0,5,10589.0,40.2,5.5,124.7,4874.0,309209.0,5.5,4.99,9.8,52590.0,2025-03
Assam,2025-03-17,24.5,86.0,1.59,-66.9,0,7,12220.0,50.2,8.0,84.3,4357.0,304396.0,5.85,5.85,8.5,58034.0,2025-03
Assam,2025-03-18,21.6,90.7,0.45,-65.1,0,10,8668.0,41.9,9.8,123.9,4481.0,306620.0,5.84,5.43,12.3,54449.0,2025-03
